NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT
1589	0	族群庞大的昆虫家族曾经主导世界，请您找到昆虫选项？	花金龟子	花头鹦鹉	狗	狼犬
1590	0	族群庞大的昆虫家族曾经主导世界，请您找到昆虫选项？	缰弄蝶	华里斯氏无花果鹦鹉	刺猬	狼青犬
1591	0	族群庞大的昆虫家族曾经主导世界，请您找到昆虫选项？	大伞弄蝶	环南无花果鹦鹉	老虎	吉娃娃犬
1592	0	下面哪种动物属于甲壳虫？	独角仙金龟子	红嘴鹦哥	羊	约克夏犬
1593	0	流行用语「丁丁是个人才」，他是用来暗喻对象	脑残	天才	美丽	神准
1594	0	族群庞大的昆虫家族曾经主导世界，请您找到昆虫选项？	粪金龟子	红领绿鹦鹉	猪	大丹犬
1595	0	族群庞大的昆虫家族曾经主导世界，请您找到昆虫选项？	长臂金龟子	红眉双眼无花果鹦鹉	马	西高地白梗犬
1596	0	族群庞大的昆虫家族曾经主导世界，请您找到昆虫选项？	鳃角金龟子	红胸侏鹦鹉	牛	伯尔尼山犬
1597	0	道路上，画『双白线』的主要用意为何？	禁止转换车道	划分左右车道	禁止停车	禁止超速
1598	0	下列哪种动物是爬行动物？	黄鹂	王信天翁	红领虹彩吸蜜鹦鹉	原蛇
1599	0	下列哪种动物是爬行动物？	乌鸦	掘穴鹦哥	褪草玫瑰鹦鹉	针尾蛇
1600	0	研究化石的科学，称为？	古生物学	地史学	生态学	沉积学
1601	0	下列哪种动物是爬行动物？	黄耳锥尾鹦鹉	鸵鸟	红脸情侣鹦鹉	游蛇
1602	0	下列哪种动物是爬行动物？	花头鹦鹉	太阳锥尾鹦鹉	横斑鹦哥	异盾盲蛇
1603	0	下列哪种动物是爬行动物？	华丽吸蜜鹦鹉	桃额锥尾鹦鹉	红班栗额金刚鹦鹉	异蜥
1604	0	下列哪种动物是爬行动物？	画眉鸟	天鹅	红宝石金刚鹦鹉	翼龙
1605	0	下列哪种动物是爬行动物？	黄草玫瑰鹦鹉	秃鹫	红背短尾鹦鹉	蚓蜥
1606	0	下列哪种动物是爬行动物？	红腰鹦鹉	圣汤马士锥尾鹦鹉	黑翅情侣鹦鹉	楔齿蜥
1607	0	下列哪种动物是爬行动物？	虹彩吸蜜鹦鹉	施氏吸蜜鹦鹉	黑喉虹彩吸蜜鹦鹉	新蛇
1608	0	下列哪种动物是爬行动物？	虹膜吸蜜鹦鹉	施氏吸蜜鹦鹉	黑颊橙胸无花果鹦鹉	眼镜蛇
1609	0	下列哪种动物是爬行动物？	虎皮鹦鹉	四川鹦鹉	黑脸情侣鹦鹉	蝘蜓
1610	0	打麻将从配牌到胡牌的过程中，完全没有吃、碰的专业术语，称作什么？	全求	门清	天听	自摸
1611	0	下列哪种动物是爬行动物？	红胁吸蜜鹦鹉	圣玛尔塔锥尾鹦鹉	海角鹦鹉	象龟
1612	0	正式象棋比赛中，会先开棋的，是黑棋还是红棋？	黑棋	红棋	视情况而定	都不是
1613	0	下列哪种动物是爬行动物？	红面具锥尾鹦鹉	深蓝吸蜜鹦鹉	高山鹦哥	喜山鬣蜥
1614	0	母亲节，是每年五月第几个礼拜天？	第1个	第2个	第3个	第4个
1615	0	下列哪种动物是爬行动物？	红蓝吸蜜鹦鹉	深红玫瑰鹦鹉	佛斯坦氏虹彩吸蜜鹦鹉	西藏沙蜥
1616	0	下列哪种动物是爬行动物？	红领绿鹦鹉	深红玫瑰鹦鹉	噶德玫氏无花果鹦鹉	蜥虎
1617	0	下列哪种动物是爬行动物？	红帽鹦鹉	深红吸蜜鹦鹉	橄榄绿虹彩吸蜜鹦鹉	蜥臀
1618	0	下列哪种动物是爬行动物？	红喉吸蜜鹦鹉	青绿锥尾鹦鹉	双足蚓蜥	非洲灰鹦鹉
1619	0	下列哪种动物是爬行动物？	红喉锥尾鹦鹉	情侣鹦鹉	菲律宾短尾鹦鹉	筒蛇
1620	0	瓦斯管漏气，可以用何物来检查？	汽水	肥皂水	汽油	热油
1621	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	红耳锥尾鹦鹉	南方锥尾鹦鹉	始鳄	底波兰奇氏虹彩吸蜜鹦鹉
1622	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	红腹锥尾鹦鹉	七草玫瑰鹦鹉	树蜥	短尾鹦鹉
1623	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	红喉绿吸蜜鹦鹉	企鹅	双足蜥	非洲黑鹦鹉
1624	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	红斑吸蜜鹦鹉	美洲鸵鸟	蛇颈龟	酢浆草金刚鹦鹉
1625	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	红翅鹦鹉	米氏吸蜜鹦鹉	蛇颈龙	达扎丕虹彩吸蜜鹦鹉
1626	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	红顶锥尾鹦鹉	米特雷锥尾鹦鹉	蛇蜥	大绯胸鹦鹉
1627	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	红额鹦鹉	穆拉加鹦鹉	射纹龟	德拜鹦鹉
1628	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	褐色吸蜜鹦鹉	绿色玫瑰鹦鹉	曲颈龟	布鲁克氏虹彩吸蜜鹦鹉
1629	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	褐头绿吸蜜鹦鹉	绿鹦鹉	蠕虫状蜥蜴	长尾鹦鹉
1630	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	黑翅吸蜜鹦鹉	麻雀	沙虎	橙额短尾鹦鹉
1631	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	黑顶吸蜜鹦鹉	马呈氏吸蜜鹦鹉	沙蜥	橙颏鹦哥
1632	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	黑帽锥尾鹦鹉	猫头鹰	山滑蜥	橙胸无花果鹦鹉
1633	0	下列哪种动物是爬行动物？	公鸡	绿草玫瑰鹦鹉	鸟臀	拜氏鹦鹉
1634	0	下列哪种动物是爬行动物？	公主鹦鹉	绿翅国王鹦鹉	屏蜥	斑点金刚鹦鹉
1635	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	古巴锥尾鹦鹉	绿颊锥尾鹦鹉	婆罗蜥	斑色金刚鹦鹉
1636	0	有的爬行动物凶猛，有的笨拙，请您挑出其中的爬行动物？	贵妃吸蜜鹦鹉	绿领吸蜜鹦鹉	鳍龙	波芬文恩金刚鹦鹉
1637	0	下列哪种动物是爬行动物？	非洲鸵鸟	美洲鬣蜥	蓝纹吸蜜鹦鹉	安第斯鹦哥
1638	0	下列哪种动物是爬行动物？	绯胸鹦鹉	美洲闪鳞蛇	老鹰	暗色鹦哥
1639	0	下列哪种动物是爬行动物？	粉红凤头鹦鹉	美洲蜥蜴	林肯港鹦鹉	白额鹦鹉
1640	0	下列哪种动物是爬行动物？	蜂鸟	鳞胸吸蜜鹦鹉	南蜥	白腹凯克鹦鹉
1641	0	下列哪种动物是爬行动物？	东玫瑰鹦鹉	瘰鳞蛇	蓝冠吸蜜鹦鹉	棕胸锥尾鹦鹉
1642	0	下列哪种动物是爬行动物？	杜鹃	麻蜥	蓝冠吸蜜鹦鹉	纵纹吸蜜鹦鹉
1643	0	下列哪种动物是爬行动物？	鹅	盲蛇	蓝喉锥尾鹦鹉	阿鲁双眼无花果鹦鹉
1644	0	下列哪种动物是爬行动物？	鸸	蟒蛇	蓝颊玫瑰鹦鹉	艾德华氏虹彩吸蜜鹦鹉
1645	0	下列哪种动物是爬行动物？	淡头玫瑰鹦鹉	林蚺	蓝翅鹦鹉	紫红吸蜜鹦鹉
1646	0	下列哪种动物是爬行动物？	帝汶红翅鹦鹉	鳞脚蜥	蓝额吸蜜鹦鹉	紫颈吸蜜鹦鹉
1647	0	下列哪种动物是爬行动物？	喋喋吸蜜鹦鹉	龙蜥	蓝耳吸蜜鹦鹉	紫项吸蜜鹦鹉
1648	0	下列哪种动物是爬行动物？	大鸨	棱皮龟	孔氏吸蜜鹦鹉	紫腹吸蜜鹦鹉
1649	0	下列哪种动物是爬行动物？	大雁	两爪鳖	快速鹦鹉	紫冠吸蜜鹦鹉
1650	0	爬行动物在第几项？	橙腹鹦鹉	康定滑蜥	柯利鸟	啄木鸟
1651	0	爬行动物在第几项？	翠绿吸蜜鹦鹉	蛇	孔雀	啄羊鹦鹉
1652	0	爬行动物在第几项？	伯纳德氏鹦鹉	管蛇	金丝雀	杂色吸蜜鹦鹉
1653	0	爬行动物在第几项？	布谷鸟	滑蜥	金羽锥尾鹦鹉	詹代亚锥尾鹦鹉
1654	0	爬行动物在第几项？	彩绘锥尾鹦鹉	幻龙	九重鹦鹉	折衷鹦鹉
1655	0	爬行动物在第几项？	超级鹦鹉	睑虎	掘穴鹦哥	鹧鸪
1656	0	爬行动物在第几项？	短吻鳄	白项吸蜜鹦鹉	金刚鹦鹉	烟色吸蜜鹦鹉
1657	0	爬行动物在第几项？	盾齿龙	白眼鹦哥	金黄锥尾鹦鹉	岩石鹦鹉
1658	0	爬行动物在第几项？	鳄龟	白眼锥尾鹦鹉	金肩鹦鹉	燕子
1659	0	爬行动物在第几项？	飞蜥	百灵	金帽锥尾鹦鹉	优美鹦鹉
1660	0	爬行动物在第几项？	非洲蜥蜴	北部玫瑰鹦鹉	金披风玫瑰鹦鹉	鱼鹰
1661	0	哪种动物属于爬行动物？	潮龟	八哥	火鸡	鲜红胸鹦鹉
1662	0	哪种动物属于爬行动物？	初龙	巴布亚吸蜜鹦鹉	霍夫曼氏锥尾鹦鹉	鸮鹦鹉
1663	0	哪种动物属于爬行动物？	岛蚺	白耳锥尾鹦鹉	鸡	新喀里吸蜜鹦鹉
1664	0	爬行动物在第几项？	岛蜥	白颈锥尾鹦鹉	鸡尾鹦鹉	须吸蜜鹦鹉
1665	0	爬行动物在第几项？	地蜥	白鹭	姬吸蜜鹦鹉	玄风鸡尾鹦鹉
1666	0	爬行动物在第几项？	动胸龟	白玫瑰鹦鹉	几维鸟	鸭
1667	0	爬行动物在第几项？	毒蜥	白天鹅	尖尾锥尾鹦鹉	牙买加锥尾鹦鹉
1668	0	爬行动物在第几项？	壁虎	安汶岛国王鹦鹉	黄色玫瑰鹦鹉	西部玫瑰鹦鹉
1669	0	爬行动物在第几项？	槽齿龙	鹌鹑	黄纹绿吸蜜鹦鹉	西斯潘纽拉锥尾鹦鹉
1670	0	哪种动物属于爬行动物？	草蜥	澳北玫瑰鹦鹉	灰头锥尾鹦鹉	吸蜜鹦鹉
1671	0	哪种动物属于爬行动物？	侧颈龟	澳洲国王鹦鹉	灰喜鹊	仙人掌锥尾鹦鹉
1672	0	爬行动物在第几项？	白尾双足蜥	阿得雷德玫瑰鹦鹉	黄领吸蜜鹦鹉	威氏吸蜜鹦鹉
1673	0	爬行动物在第几项？	豹龟	阿德莱玫瑰鹦鹉	黄绿吸蜜鹦鹉	乌鸦
1674	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	古巴锥尾鹦鹉	金刚鹦鹉	圣汤马士锥尾鹦鹉	异舌蟾
1675	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	贵妃吸蜜鹦鹉	金黄锥尾鹦鹉	施氏吸蜜鹦鹉	陆巨螈
1676	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	海鸥	金肩鹦鹉	施氏吸蜜鹦鹉	钝口螈
1677	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	褐色吸蜜鹦鹉	金帽锥尾鹦鹉	四川鹦鹉	洞螈
1678	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	小鲵	黑翅吸蜜鹦鹉	金色吸蜜鹦鹉	太阳锥尾鹦鹉
1679	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	蚓螈	王信天翁	金羽锥尾鹦鹉	天鹅
1680	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	鱼螈	威氏吸蜜鹦鹉	九重鹦鹉	秃鹫
1681	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	大鸨	黄额鹦鹉	峨眉髭蟾	猫头鹰
1682	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	大雁	黄耳锥尾鹦鹉	崇安髭蟾	玫瑰冠锥尾鹦鹉
1683	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	丹顶鹤	黄鹂	雷山髭蟾	美洲鸵鸟
1684	0	请您找出两栖动物？	淡头玫瑰鹦鹉	黄领吸蜜鹦鹉	瑶山髭蟾	米氏吸蜜鹦鹉
1685	0	请您找出两栖动物？	帝汶红翅鹦鹉	黄绿吸蜜鹦鹉	哀牢髭蟾	米特雷锥尾鹦鹉
1686	0	请您找出两栖动物？	喋喋吸蜜鹦鹉	黄玫瑰鹦鹉	齿蟾	穆拉加鹦鹉
1687	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	东部玫瑰鹦鹉	黄色玫瑰鹦鹉	红点齿蟾	南达锥尾鹦鹉
1688	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	东玫瑰鹦鹉	黄纹绿吸蜜鹦鹉	滑跖蟾	南方锥尾鹦鹉
1689	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	杜鹃	灰头锥尾鹦鹉	尖吻蟾	七草玫瑰鹦鹉
1690	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	鹅	灰喜鹊	短头蟾	企鹅
1691	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	鸸	火红肩锥尾鹦鹉	青绿锥尾鹦鹉	毒蛙
1692	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	非洲灰鹦鹉	火鸡	情侣鹦鹉	尾蛙
1693	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	非洲鸵鸟	霍夫曼氏锥尾鹦鹉	摄政王鹦鹉	疣蛙
1694	0	水陆两栖动物是第一种呼吸空气的陆生脊椎动物，你能找到它吗？	绯胸鹦鹉	鸡	深红玫瑰鹦鹉	箭毒蛙
1695	0	两栖动物种类繁多，你能找到它吗？	粉红凤头鹦鹉	鸡尾鹦鹉	深红玫瑰鹦鹉	多指节蟾
1696	0	两栖动物种类繁多，你能找到它吗？	蜂鸟	姬吸蜜鹦鹉	深红吸蜜鹦鹉	附蛙
1697	0	两栖动物种类繁多，你能找到它吗？	鸽子	几维鸟	深蓝吸蜜鹦鹉	沼蟾
1698	0	两栖动物种类繁多，你能找到它吗？	公鸡	尖尾锥尾鹦鹉	深山鹦鹉	塞舌蛙
1699	0	两栖动物种类繁多，你能找到它吗？	公主鹦鹉	尖嘴锥尾鹦鹉	圣玛尔塔锥尾鹦鹉	合附蟾
1700	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	橙腹鹦鹉	画眉鸟	苏里南蟾	麻雀
1701	0	我们常吃的桂圆，其实就是哪一种水果	荔枝	甘蔗	水蜜桃	龙眼
1702	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	橙顶锥尾鹦鹉	华丽吸蜜鹦鹉	负子蟾	绿鹦鹉
1703	0	请您找出两栖动物？	布谷鸟	盘舌蟾	虎皮鹦鹉	绿领吸蜜鹦鹉
1704	0	请您找出两栖动物？	彩绘锥尾鹦鹉	异舌蟾	虎皮鹦鹉	绿色玫瑰鹦鹉
1705	0	请您找出两栖动物？	超级鹦鹉	滑跖蟾	花头鹦鹉	绿色玫瑰鹦鹉
1706	0	在地图上，标示英文字母『Ｐ』，代表什么地方？	旅馆	公园	危险区域	停车场
1707	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	伯克氏鹦鹉	火腹蟾蜍	虹彩吸蜜鹦鹉	绿翅国王鹦鹉
1708	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	伯纳德氏鹦鹉	产婆蟾	虹膜吸蜜鹦鹉	绿颊锥尾鹦鹉
1709	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	白眼锥尾鹦鹉	亚马逊角蛙	红色吸蜜鹦鹉	鳞胸吸蜜鹦鹉
1710	0	从水生到陆生的过渡中，出现了两栖动物，请您找出它？	百灵	耳蛙	红胁吸蜜鹦鹉	鸬
1711	0	在麻将中，该胡而不胡的情况我们称作？	放水	放枪	相公	过水
1712	0	下列哪种动物是两栖动物？	白天鹅	南美牛蛙	红蓝吸蜜鹦鹉	蓝绿鹦鹉
1713	0	下列哪种动物是两栖动物？	白头雕	北美牛蛙	红领绿鹦鹉	蓝纹吸蜜鹦鹉
1714	0	下列哪种动物是两栖动物？	白项吸蜜鹦鹉	饰纹角花蟾	红帽鹦鹉	老鹰
1715	0	下列哪种动物是两栖动物？	白眼鹦哥	温室蟾	红面具锥尾鹦鹉	林肯港鹦鹉
1716	0	在欧洲，可用来调制鹅肝酱的松露，常利用何种动物帮忙寻找？	牛	狗	鸡	猪
1717	0	下列哪种动物是两栖动物？	飞蛙	巴布亚吸蜜鹦鹉	红腹锥尾鹦鹉	蓝盖鹦鹉
1718	0	下列哪种动物是两栖动物？	雨蛙	白耳锥尾鹦鹉	红喉绿吸蜜鹦鹉	蓝冠吸蜜鹦鹉
1719	0	下列哪种动物是两栖动物？	黑掌树蛙	白颈锥尾鹦鹉	红喉吸蜜鹦鹉	蓝冠吸蜜鹦鹉
1720	0	下列哪种动物是两栖动物？	黑蹼树蛙	白鹭	红喉锥尾鹦鹉	蓝喉锥尾鹦鹉
1721	0	早期的手机大又笨重，外观深黑色，通称为？	黑武士	黑面蔡	黑美人	黑金刚
1722	0	下列哪种动物是两栖动物？	鳖	澳北玫瑰鹦鹉	红顶锥尾鹦鹉	葵花凤头鹦鹉
1723	0	下列哪种动物是两栖动物？	蟾蜍	澳洲国王鹦鹉	红额鹦鹉	蓝翅鹦鹉
1724	0	下列哪种动物是两栖动物？	短头蛙	澳洲鸵鸟	红耳绿吸蜜鹦鹉	蓝额吸蜜鹦鹉
1725	0	下列哪种动物是两栖动物？	大鲵	艾尔欧若锥尾鹦鹉	黑天鹅	孔雀
1726	0	下列哪种动物是两栖动物？	蝾螈	安汶岛国王鹦鹉	红斑吸蜜鹦鹉	孔氏吸蜜鹦鹉
1727	0	下列哪种动物是常见爬行动物？	乌龟	阿得雷德玫瑰鹦鹉	黑顶吸蜜鹦鹉	卡卡鹦鹉
1728	0	下列哪种动物是常见爬行动物？	海龟	阿德莱玫瑰鹦鹉	黑帽锥尾鹦鹉	柯利鸟
1729	0	请您指出水生生物？	棕额鹦哥	沾边裙弄蝶	毛冠鹿	宽吻海豚
1730	0	请您指出水生生物？	棕脸侏鹦鹉	黑边裙弄蝶	水鼷鹿	印度太平洋驼背海豚
1731	0	请您指出水生生物？	中介鹦鹉	飒弄蝶	美索不达米亚鹿	辔海豚
1732	0	请您指出水生生物？	紫红冠鹦鹉	密纹飒弄蝶	麋鹿	长嘴海豚
1733	0	请您指出水生生物？	亚马逊鹦鹉	中华捷弄蝶	黑鹿	蓝白海豚
1734	0	竹箭尾端的羽毛有何功用？	平衡	美观	识别	加速
1735	0	请您指出水生生物？	雅斯陀蕾伯山地无花果鹦鹉	宿氏鹿	托氏海豚	毛弄蝶
1736	0	请您指出水生生物？	埃布尔蒂氏橙胸无花果鹦鹉	鬣鹿	弱原海豚	梳翅弄蝶
1737	0	请您指出水生生物？	伪装情侣鹦鹉	马鹿	瓜头海豚	欧彩弄蝶
1738	0	请您指出水生生物？	西狄丝玛雷斯特氏无花果鹦鹉	坡鹿	伪虎鲸	花窗弄蝶
1739	0	请您指出水生生物？	西亚拉鹦哥	泽鹿	白海豚	幽窗弄蝶
1740	0	请您指出水生生物？	北普度鹿	北鲸豚	瓦氏短尾鹦鹉	疏星弄蝶
1741	0	请您指出水生生物？	豚鹿	南鲸豚	威尔帝金刚鹦鹉	白角星弄蝶
1742	0	请您指出水生生物？	白唇鹿	伊豚	维.乌尔特氏无花果鹦鹉	斑星弄蝶
1743	0	请您指出水生生物？	伟伯氏虹彩吸蜜鹦鹉	阿氏鹿	逆戟鲸	小星弄蝶
1744	0	下列哪种动物生活在水中？	倭墨西哥鹿	白吻斑纹海豚	斯里兰卡短尾鹦鹉	斜带大弄蝶
1745	0	下列哪种动物生活在水中？	小墨西哥鹿	皮氏斑纹海豚	苏拉威西短尾鹦鹉	微点大弄蝶
1746	0	下列哪种动物生活在水中？	黑尾鹿	大西洋斑纹海豚	太格拉双眼无花果鹦鹉	峨眉大弄蝶
1747	0	下列哪种动物生活在水中？	维基尼亚鹿	太平洋斑纹海豚	桃脸情侣鹦鹉	窗斑大弄蝶
1748	0	西式料理中的牛肉，是属于何种肉质？	红肉	白肉	黄肉	黑肉
1749	0	西洋星座魔羯座，又称为？	山羊座	牡羊座	射手座	金牛座
1750	0	下列哪种动物生活在水中？	大吻巨头鲸	智利马驼鹿	无斑趾弄蝶	沙比克橙胸无花果鹦鹉
1751	0	下列哪种动物生活在水中？	巨头鲸	墨西哥鹿	纬带趾弄蝶	史旺森氏虹彩吸蜜鹦鹉
1752	0	下列哪种动物生活在水中？	灰海豚	布氏鹿	尖翅弄蝶	史赘斯曼氏虹彩吸蜜鹦鹉
1753	0	下列哪种动物生活在水中？	霍氏海豚	矮墨西哥鹿	绿弄蝶	鼠短尾鹦鹉
1754	0	第几项是常见的可飞行类宠物？	喀啦哈里狮	亚洲狼	齿蟾	棕脸侏鹦鹉
1755	0	第几项是常见的可飞行类宠物？	麂	伊比利亚狼	欧洲狮	棕头鹦鹉
1756	0	下列哪种动物生活在水中？	黑海豚	普度鹿	缰弄蝶	萨尔瓦多橙胸无花果鹦鹉
1757	0	下列哪种动物生活在水中？	赫氏海豚	驯鹿	大伞弄蝶	萨尔瓦多无花果鹦鹉
1758	0	形容同学、朋友感情很好，我们会用什么党来形容？	死党	恶魔党	共产党	魔鬼党
1759	0	戒指带在不同手指有不同的意义，请问戴在大拇指表示？	正在寻觅	同性恋	独身	恋爱中
1760	0	戒指带在不同手指有不同的意义，请问戴在小指表示？	独身	想结婚	正在寻觅	恋爱中
1761	0	戒指带在不同手指有不同的意义，请问戴在中指表示？	恋爱中	想结婚	独身	正在寻觅
1762	0	戒指带在不同手指有不同的意义，请问戴在食指表示？	想结婚	正在寻觅	独身	恋爱中
1763	0	戒指带在不同手指有不同的意义，请问戴在无名指表示？	已订婚或结婚	想结婚	独身	恋爱中
1764	0	我们常常说：『打蛇打七寸』，因为七寸的地方是蛇的什么部位？	心脏	生殖器	胆	肝
